            0.448958            0.467318            0.257774            0.234652           0.234629          0.2346645
            0.417654            0.444221             0.22372            0.106317            0.18834        0.149369021
            0.490779            0.430735             0.19978            0.158102           0.286853        0.237003321
            0.830423            0.631164            0.292069            0.223041           0.346702         0.29125837
             1.85672             1.26409            0.557735            0.294469           0.379957         0.32256182
             4.68712             1.43011             1.03272            0.413645           0.397533        0.346677239
             25.8576             2.76965             1.64686             1.03628           0.406572        0.401164983
